"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"84","Next Samsung Galaxy phone might have on-screen fingerprint reader  ","2017-12-18 14:53:38","FALSE","0","0","0","Samsung Galaxy","Austin","USA",FALSE
"85","RT @EastCLifestyle: The network you deserve this holiday season. Save $300 on a Samsung Galaxy Note8, S8 or S8+ with qualified activation V","2017-12-18 14:49:41","TRUE","31","0","1","Samsung Galaxy","Austin","USA",TRUE
"86","RT @liveluvtx: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-18 14:46:36","TRUE","45","0","1","Samsung Galaxy","Austin","USA",TRUE
"87","RT @liveluvtx: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-18 14:46:31","TRUE","45","0","1","Samsung Galaxy","Austin","USA",TRUE
"88","RT @EastCLifestyle: The network you deserve this holiday season. Save $300 on a Samsung Galaxy Note8, S8 or S8+ with qualified activation V","2017-12-18 14:42:13","TRUE","31","0","1","Samsung Galaxy","Austin","USA",TRUE
"89","The Super Flunky Package Monkey at FedEx still can't find my address. Uh, you might want to try a little website  ","2017-12-18 14:36:04","FALSE","0","0","1","Samsung Galaxy","Austin","USA",FALSE
"90","RT @FashionBeyond40: Samsung Galaxy deals are here! Save $300 now on a Note8, S8 or S8+ with qualified activation @BestBuy  ","2017-12-18 14:34:35","TRUE","107","0","1","Samsung Galaxy","Austin","USA",FALSE
"91","RT @Mommaslittlerev: The network you deserve this holiday season. Save $300 on a @Samsung Galaxy Note8, S8 or S8+ with qualified activation","2017-12-18 14:11:42","TRUE","29","0","1","Samsung Galaxy","Austin","USA",FALSE
"92","RT @Mommaslittlerev: The network you deserve this holiday season. Save $300 on a @Samsung Galaxy Note8, S8 or S8+ with qualified activation","2017-12-18 14:11:42","TRUE","29","0","1","Samsung Galaxy","Austin","USA",TRUE
"93","RT @Mommaslittlerev: The network you deserve this holiday season. Save $300 on a @Samsung Galaxy Note8, S8 or S8+ with qualified activation","2017-12-18 14:11:37","TRUE","29","0","1","Samsung Galaxy","Austin","USA",TRUE
"94","RT @Mommaslittlerev: The network you deserve this holiday season. Save $300 on a @Samsung Galaxy Note8, S8 or S8+ with qualified activation","2017-12-18 14:11:32","TRUE","29","0","1","Samsung Galaxy","Austin","USA",TRUE
"95","RT @Mommaslittlerev: The network you deserve this holiday season. Save $300 on a @Samsung Galaxy Note8, S8 or S8+ with qualified activation","2017-12-18 14:11:28","TRUE","29","0","1","Samsung Galaxy","Austin","USA",TRUE
"96","RT @Mommaslittlerev: The network you deserve this holiday season. Save $300 on a @Samsung Galaxy Note8, S8 or S8+ with qualified activation","2017-12-18 14:11:22","TRUE","29","0","1","Samsung Galaxy","Austin","USA",TRUE
"97","RT @Mommaslittlerev: The network you deserve this holiday season. Save $300 on a @Samsung Galaxy Note8, S8 or S8+ with qualified activation","2017-12-18 14:11:19","TRUE","29","0","1","Samsung Galaxy","Austin","USA",TRUE
"98","RT @Mommaslittlerev: The network you deserve this holiday season. Save $300 on a @Samsung Galaxy Note8, S8 or S8+ with qualified activation","2017-12-18 14:11:18","TRUE","29","0","1","Samsung Galaxy","Austin","USA",TRUE
"99","RT @Mommaslittlerev: The network you deserve this holiday season. Save $300 on a @Samsung Galaxy Note8, S8 or S8+ with qualified activation","2017-12-18 14:11:16","TRUE","29","0","1","Samsung Galaxy","Austin","USA",TRUE
"100","RT @Mommaslittlerev: The network you deserve this holiday season. Save $300 on a @Samsung Galaxy Note8, S8 or S8+ with qualified activation","2017-12-18 14:11:14","TRUE","29","0","1","Samsung Galaxy","Austin","USA",TRUE
"101","RT @Mommaslittlerev: The network you deserve this holiday season. Save $300 on a @Samsung Galaxy Note8, S8 or S8+ with qualified activation","2017-12-18 14:11:12","TRUE","29","0","1","Samsung Galaxy","Austin","USA",TRUE
"102","RT @Mommaslittlerev: The network you deserve this holiday season. Save $300 on a @Samsung Galaxy Note8, S8 or S8+ with qualified activation","2017-12-18 14:10:58","TRUE","29","0","1","Samsung Galaxy","Austin","USA",TRUE
"103","RT @Mommaslittlerev: The network you deserve this holiday season. Save $300 on a @Samsung Galaxy Note8, S8 or S8+ with qualified activation","2017-12-18 14:10:52","TRUE","29","0","1","Samsung Galaxy","Austin","USA",TRUE
"104","RT @Mommaslittlerev: The network you deserve this holiday season. Save $300 on a @Samsung Galaxy Note8, S8 or S8+ with qualified activation","2017-12-18 14:10:51","TRUE","29","0","1","Samsung Galaxy","Austin","USA",TRUE
"105","RT @Mommaslittlerev: The network you deserve this holiday season. Save $300 on a @Samsung Galaxy Note8, S8 or S8+ with qualified activation","2017-12-18 14:10:48","TRUE","29","0","1","Samsung Galaxy","Austin","USA",TRUE
"106","RT @Mommaslittlerev: The network you deserve this holiday season. Save $300 on a @Samsung Galaxy Note8, S8 or S8+ with qualified activation","2017-12-18 14:10:38","TRUE","29","0","1","Samsung Galaxy","Austin","USA",TRUE
"107","RT @Mommaslittlerev: The network you deserve this holiday season. Save $300 on a @Samsung Galaxy Note8, S8 or S8+ with qualified activation","2017-12-18 14:10:37","TRUE","29","0","1","Samsung Galaxy","Austin","USA",TRUE
"108","RT @Mommaslittlerev: The network you deserve this holiday season. Save $300 on a @Samsung Galaxy Note8, S8 or S8+ with qualified activation","2017-12-18 14:10:35","TRUE","29","0","1","Samsung Galaxy","Austin","USA",TRUE
"109","RT @Mommaslittlerev: The network you deserve this holiday season. Save $300 on a @Samsung Galaxy Note8, S8 or S8+ with qualified activation","2017-12-18 14:10:24","TRUE","29","0","1","Samsung Galaxy","Austin","USA",TRUE
"110","RT @Mommaslittlerev: The network you deserve this holiday season. Save $300 on a @Samsung Galaxy Note8, S8 or S8+ with qualified activation","2017-12-18 14:10:22","TRUE","29","0","1","Samsung Galaxy","Austin","USA",TRUE
"111","RT @Mommaslittlerev: The network you deserve this holiday season. Save $300 on a @Samsung Galaxy Note8, S8 or S8+ with qualified activation","2017-12-18 14:10:17","TRUE","29","0","1","Samsung Galaxy","Austin","USA",TRUE
"112","RT @Mommaslittlerev: The network you deserve this holiday season. Save $300 on a @Samsung Galaxy Note8, S8 or S8+ with qualified activation","2017-12-18 14:10:15","TRUE","29","0","1","Samsung Galaxy","Austin","USA",TRUE
