"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"64","If you are wanting a Gab app on your iPhone or mobile device go to the Gab site on your browser (Safari on Apple).  ","2017-12-17 19:44:29","FALSE","4","6","0","Apple Iphone","Seattle","USA",FALSE
"65","@Gwynievre On your iPhone go to the Gab page on your browser (Safari on Apple). Click on the box at the bottom of y  ","2017-12-17 19:34:35","FALSE","0","1","0","Apple Iphone","Seattle","USA",FALSE
"66","@TaylorrMasonnn Its actually an iPhone app. You have to use another Apple product to watch them, but its like $5  ","2017-12-17 18:53:13","FALSE","0","1","1","Apple Iphone","Seattle","USA",FALSE
"67","So I make reference to the iPhone 10. Someone who should know better tells me Apple hasnt designed an iPhone 10 y  ","2017-12-17 18:31:10","FALSE","0","2","1","Apple Iphone","Seattle","USA",FALSE
"68","Guess youll have to get me the iPhone X, honey. AirPods sold out from Apple &amp; other retailers until January 2018  ","2017-12-17 18:31:00","FALSE","0","0","0","Apple Iphone","Seattle","USA",FALSE
"69","Apple iPhone 8 / 8 Plus Caseology [PARALLAX] Shockproof Protective Case Cover  ","2017-12-17 18:21:07","FALSE","0","0","1","Apple Iphone","Seattle","USA",FALSE
"70"," ","2017-12-17 17:30:03","FALSE","0","0","0","Apple Iphone","Seattle","USA",TRUE
"71","Drone Shopping on Twitter: "" ","2017-12-17 17:29:16","FALSE","0","0","0","Apple Iphone","Seattle","USA",FALSE
"72","OtterBox iPhone 5C Defender Series Case  ","2017-12-17 17:23:08","FALSE","0","0","1","Apple Iphone","Seattle","USA",FALSE
"73","Thanks for nothing apple, you are a marketing genius! Apple fucks your existing iPhone after you update to forc  ","2017-12-17 17:17:53","FALSE","0","0","1","Apple Iphone","Seattle","USA",FALSE
"74","@SkyUK Hiya, since having my iPhone 8 and updating my iPad to IOS 11 it no longer works with my Apple TV when tryin  ","2017-12-17 16:46:49","FALSE","0","0","1","Apple Iphone","Seattle","USA",FALSE
